query,rank,precision,recall
artificial intelligence and machine learning breakthroughs,5,1.0,0.121951
artificial intelligence and machine learning breakthroughs,6,1.0,0.146341
artificial intelligence and machine learning breakthroughs,7,1.0,0.170732
artificial intelligence and machine learning breakthroughs,8,1.0,0.195122
artificial intelligence and machine learning breakthroughs,9,0.888889,0.195122
artificial intelligence and machine learning breakthroughs,10,0.9,0.219512
artificial intelligence and machine learning breakthroughs,11,0.909091,0.243902
artificial intelligence and machine learning breakthroughs,12,0.916667,0.268293
artificial intelligence and machine learning breakthroughs,13,0.923077,0.292683
artificial intelligence and machine learning breakthroughs,14,0.928571,0.317073
artificial intelligence and machine learning breakthroughs,15,0.933333,0.341463
artificial intelligence and machine learning breakthroughs,16,0.9375,0.365854
artificial intelligence and machine learning breakthroughs,17,0.941176,0.390244
artificial intelligence and machine learning breakthroughs,18,0.944444,0.414634
artificial intelligence and machine learning breakthroughs,19,0.947368,0.439024
artificial intelligence and machine learning breakthroughs,20,0.95,0.463415
artificial intelligence and machine learning breakthroughs,21,0.952381,0.487805
artificial intelligence and machine learning breakthroughs,22,0.954545,0.512195
artificial intelligence and machine learning breakthroughs,23,0.913043,0.512195
artificial intelligence and machine learning breakthroughs,24,0.916667,0.536585
artificial intelligence and machine learning breakthroughs,25,0.92,0.560976
artificial intelligence and machine learning breakthroughs,26,0.923077,0.585366
artificial intelligence and machine learning breakthroughs,27,0.925926,0.609756
artificial intelligence and machine learning breakthroughs,28,0.928571,0.634146
artificial intelligence and machine learning breakthroughs,29,0.896552,0.634146
artificial intelligence and machine learning breakthroughs,30,0.866667,0.634146
artificial intelligence and machine learning breakthroughs,31,0.83871,0.634146
artificial intelligence and machine learning breakthroughs,32,0.8125,0.634146
artificial intelligence and machine learning breakthroughs,33,0.818182,0.658537
artificial intelligence and machine learning breakthroughs,34,0.823529,0.682927
artificial intelligence and machine learning breakthroughs,35,0.828571,0.707317
artificial intelligence and machine learning breakthroughs,36,0.805556,0.707317
artificial intelligence and machine learning breakthroughs,37,0.810811,0.731707
artificial intelligence and machine learning breakthroughs,38,0.815789,0.756098
artificial intelligence and machine learning breakthroughs,39,0.820513,0.780488
artificial intelligence and machine learning breakthroughs,40,0.8,0.780488
artificial intelligence and machine learning breakthroughs,41,0.804878,0.804878
artificial intelligence and machine learning breakthroughs,42,0.785714,0.804878
artificial intelligence and machine learning breakthroughs,43,0.790698,0.829268
artificial intelligence and machine learning breakthroughs,44,0.795455,0.853659
artificial intelligence and machine learning breakthroughs,45,0.8,0.878049
artificial intelligence and machine learning breakthroughs,46,0.804348,0.902439
artificial intelligence and machine learning breakthroughs,47,0.808511,0.926829
artificial intelligence and machine learning breakthroughs,48,0.8125,0.95122
artificial intelligence and machine learning breakthroughs,49,0.816327,0.97561
artificial intelligence and machine learning breakthroughs,50,0.82,1.0
mRNA vaccines and the future of medicine,1,0.0,0.0
mRNA vaccines and the future of medicine,2,0.0,0.0
mRNA vaccines and the future of medicine,3,0.0,0.0
mRNA vaccines and the future of medicine,4,0.0,0.0
mRNA vaccines and the future of medicine,5,0.2,0.066667
mRNA vaccines and the future of medicine,6,0.166667,0.066667
mRNA vaccines and the future of medicine,7,0.285714,0.133333
mRNA vaccines and the future of medicine,8,0.25,0.133333
mRNA vaccines and the future of medicine,9,0.222222,0.133333
mRNA vaccines and the future of medicine,10,0.3,0.2
mRNA vaccines and the future of medicine,11,0.272727,0.2
mRNA vaccines and the future of medicine,12,0.333333,0.266667
mRNA vaccines and the future of medicine,13,0.307692,0.266667
mRNA vaccines and the future of medicine,14,0.357143,0.333333
mRNA vaccines and the future of medicine,15,0.4,0.4
mRNA vaccines and the future of medicine,16,0.375,0.4
mRNA vaccines and the future of medicine,17,0.352941,0.4
mRNA vaccines and the future of medicine,18,0.333333,0.4
mRNA vaccines and the future of medicine,19,0.315789,0.4
mRNA vaccines and the future of medicine,20,0.3,0.4
mRNA vaccines and the future of medicine,21,0.333333,0.466667
mRNA vaccines and the future of medicine,22,0.363636,0.533333
mRNA vaccines and the future of medicine,23,0.347826,0.533333
mRNA vaccines and the future of medicine,24,0.333333,0.533333
mRNA vaccines and the future of medicine,25,0.32,0.533333
mRNA vaccines and the future of medicine,26,0.346154,0.6
mRNA vaccines and the future of medicine,27,0.333333,0.6
mRNA vaccines and the future of medicine,28,0.321429,0.6
mRNA vaccines and the future of medicine,29,0.344828,0.666667
mRNA vaccines and the future of medicine,30,0.366667,0.733333
mRNA vaccines and the future of medicine,31,0.354839,0.733333
mRNA vaccines and the future of medicine,32,0.34375,0.733333
mRNA vaccines and the future of medicine,33,0.333333,0.733333
mRNA vaccines and the future of medicine,34,0.323529,0.733333
mRNA vaccines and the future of medicine,35,0.314286,0.733333
mRNA vaccines and the future of medicine,36,0.305556,0.733333
mRNA vaccines and the future of medicine,37,0.324324,0.8
mRNA vaccines and the future of medicine,38,0.315789,0.8
mRNA vaccines and the future of medicine,39,0.333333,0.866667
mRNA vaccines and the future of medicine,40,0.325,0.866667
mRNA vaccines and the future of medicine,41,0.317073,0.866667
mRNA vaccines and the future of medicine,42,0.309524,0.866667
mRNA vaccines and the future of medicine,43,0.325581,0.933333
mRNA vaccines and the future of medicine,44,0.318182,0.933333
mRNA vaccines and the future of medicine,45,0.311111,0.933333
mRNA vaccines and the future of medicine,46,0.304348,0.933333
mRNA vaccines and the future of medicine,47,0.297872,0.933333
mRNA vaccines and the future of medicine,48,0.291667,0.933333
mRNA vaccines and the future of medicine,49,0.285714,0.933333
mRNA vaccines and the future of medicine,50,0.3,1.0
climate change policy and the Paris Agreement,1,1.0,0.026316
climate change policy and the Paris Agreement,2,1.0,0.052632
climate change policy and the Paris Agreement,3,1.0,0.078947
climate change policy and the Paris Agreement,4,1.0,0.105263
climate change policy and the Paris Agreement,5,1.0,0.131579
climate change policy and the Paris Agreement,6,1.0,0.157895
climate change policy and the Paris Agreement,7,1.0,0.184211
climate change policy and the Paris Agreement,8,1.0,0.210526
climate change policy and the Paris Agreement,9,1.0,0.236842
climate change policy and the Paris Agreement,10,1.0,0.263158
climate change policy and the Paris Agreement,11,1.0,0.289474
climate change policy and the Paris Agreement,12,1.0,0.315789
climate change policy and the Paris Agreement,13,0.923077,0.315789
climate change policy and the Paris Agreement,14,0.928571,0.342105
climate change policy and the Paris Agreement,15,0.933333,0.368421
climate change policy and the Paris Agreement,16,0.9375,0.394737
climate change policy and the Paris Agreement,17,0.941176,0.421053
climate change policy and the Paris Agreement,18,0.944444,0.447368
climate change policy and the Paris Agreement,19,0.894737,0.447368
climate change policy and the Paris Agreement,20,0.85,0.447368
climate change policy and the Paris Agreement,21,0.809524,0.447368
climate change policy and the Paris Agreement,22,0.818182,0.473684
climate change policy and the Paris Agreement,23,0.826087,0.5
climate change policy and the Paris Agreement,24,0.833333,0.526316
climate change policy and the Paris Agreement,25,0.84,0.552632
climate change policy and the Paris Agreement,26,0.846154,0.578947
climate change policy and the Paris Agreement,27,0.851852,0.605263
climate change policy and the Paris Agreement,28,0.857143,0.631579
climate change policy and the Paris Agreement,29,0.827586,0.631579
climate change policy and the Paris Agreement,30,0.833333,0.657895
climate change policy and the Paris Agreement,31,0.83871,0.684211
climate change policy and the Paris Agreement,32,0.84375,0.710526
climate change policy and the Paris Agreement,33,0.848485,0.736842
climate change policy and the Paris Agreement,34,0.823529,0.736842
climate change policy and the Paris Agreement,35,0.8,0.736842
climate change policy and the Paris Agreement,36,0.805556,0.763158
climate change policy and the Paris Agreement,37,0.810811,0.789474
climate change policy and the Paris Agreement,38,0.789474,0.789474
climate change policy and the Paris Agreement,39,0.794872,0.815789
climate change policy and the Paris Agreement,40,0.8,0.842105
climate change policy and the Paris Agreement,41,0.780488,0.842105
climate change policy and the Paris Agreement,42,0.785714,0.868421
climate change policy and the Paris Agreement,43,0.767442,0.868421
climate change policy and the Paris Agreement,44,0.772727,0.894737
climate change policy and the Paris Agreement,45,0.755556,0.894737
climate change policy and the Paris Agreement,46,0.76087,0.921053
climate change policy and the Paris Agreement,47,0.765957,0.947368
climate change policy and the Paris Agreement,48,0.75,0.947368
climate change policy and the Paris Agreement,49,0.755102,0.973684
climate change policy and the Paris Agreement,50,0.76,1.0
SpaceX Falcon 9 and commercial space travel,1,1.0,0.026316
SpaceX Falcon 9 and commercial space travel,2,1.0,0.052632
SpaceX Falcon 9 and commercial space travel,3,1.0,0.078947
SpaceX Falcon 9 and commercial space travel,4,1.0,0.105263
SpaceX Falcon 9 and commercial space travel,5,0.8,0.105263
SpaceX Falcon 9 and commercial space travel,6,0.833333,0.131579
SpaceX Falcon 9 and commercial space travel,7,0.857143,0.157895
SpaceX Falcon 9 and commercial space travel,8,0.875,0.184211
SpaceX Falcon 9 and commercial space travel,9,0.888889,0.210526
SpaceX Falcon 9 and commercial space travel,10,0.9,0.236842
SpaceX Falcon 9 and commercial space travel,11,0.909091,0.263158
SpaceX Falcon 9 and commercial space travel,12,0.916667,0.289474
SpaceX Falcon 9 and commercial space travel,13,0.923077,0.315789
SpaceX Falcon 9 and commercial space travel,14,0.928571,0.342105
SpaceX Falcon 9 and commercial space travel,15,0.933333,0.368421
SpaceX Falcon 9 and commercial space travel,16,0.9375,0.394737
SpaceX Falcon 9 and commercial space travel,17,0.941176,0.421053
