query,rank,precision,recall
artificial intelligence and machine learning breakthroughs,8,1.0,0.166667
artificial intelligence and machine learning breakthroughs,9,0.888889,0.166667
artificial intelligence and machine learning breakthroughs,10,0.9,0.1875
artificial intelligence and machine learning breakthroughs,11,0.909091,0.208333
artificial intelligence and machine learning breakthroughs,12,0.916667,0.229167
artificial intelligence and machine learning breakthroughs,13,0.923077,0.25
artificial intelligence and machine learning breakthroughs,14,0.928571,0.270833
artificial intelligence and machine learning breakthroughs,15,0.933333,0.291667
artificial intelligence and machine learning breakthroughs,16,0.9375,0.3125
artificial intelligence and machine learning breakthroughs,17,0.941176,0.333333
artificial intelligence and machine learning breakthroughs,18,0.944444,0.354167
artificial intelligence and machine learning breakthroughs,19,0.947368,0.375
artificial intelligence and machine learning breakthroughs,20,0.95,0.395833
artificial intelligence and machine learning breakthroughs,21,0.952381,0.416667
artificial intelligence and machine learning breakthroughs,22,0.954545,0.4375
artificial intelligence and machine learning breakthroughs,23,0.913043,0.4375
artificial intelligence and machine learning breakthroughs,24,0.916667,0.458333
artificial intelligence and machine learning breakthroughs,25,0.92,0.479167
artificial intelligence and machine learning breakthroughs,26,0.923077,0.5
artificial intelligence and machine learning breakthroughs,27,0.925926,0.520833
artificial intelligence and machine learning breakthroughs,28,0.928571,0.541667
artificial intelligence and machine learning breakthroughs,29,0.931034,0.5625
artificial intelligence and machine learning breakthroughs,30,0.933333,0.583333
artificial intelligence and machine learning breakthroughs,31,0.935484,0.604167
artificial intelligence and machine learning breakthroughs,32,0.9375,0.625
artificial intelligence and machine learning breakthroughs,33,0.939394,0.645833
artificial intelligence and machine learning breakthroughs,34,0.941176,0.666667
artificial intelligence and machine learning breakthroughs,35,0.942857,0.6875
artificial intelligence and machine learning breakthroughs,36,0.944444,0.708333
artificial intelligence and machine learning breakthroughs,37,0.945946,0.729167
artificial intelligence and machine learning breakthroughs,38,0.947368,0.75
artificial intelligence and machine learning breakthroughs,39,0.948718,0.770833
artificial intelligence and machine learning breakthroughs,40,0.95,0.791667
artificial intelligence and machine learning breakthroughs,41,0.95122,0.8125
artificial intelligence and machine learning breakthroughs,42,0.952381,0.833333
artificial intelligence and machine learning breakthroughs,43,0.953488,0.854167
artificial intelligence and machine learning breakthroughs,44,0.954545,0.875
artificial intelligence and machine learning breakthroughs,45,0.955556,0.895833
artificial intelligence and machine learning breakthroughs,46,0.956522,0.916667
artificial intelligence and machine learning breakthroughs,47,0.957447,0.9375
artificial intelligence and machine learning breakthroughs,48,0.958333,0.958333
artificial intelligence and machine learning breakthroughs,49,0.959184,0.979167
artificial intelligence and machine learning breakthroughs,50,0.96,1.0
mRNA vaccines and the future of medicine,1,1.0,0.032258
mRNA vaccines and the future of medicine,2,0.5,0.032258
mRNA vaccines and the future of medicine,3,0.666667,0.064516
mRNA vaccines and the future of medicine,4,0.5,0.064516
mRNA vaccines and the future of medicine,5,0.6,0.096774
mRNA vaccines and the future of medicine,6,0.666667,0.129032
mRNA vaccines and the future of medicine,7,0.714286,0.16129
mRNA vaccines and the future of medicine,8,0.75,0.193548
mRNA vaccines and the future of medicine,9,0.777778,0.225806
mRNA vaccines and the future of medicine,10,0.8,0.258065
mRNA vaccines and the future of medicine,11,0.818182,0.290323
mRNA vaccines and the future of medicine,12,0.833333,0.322581
mRNA vaccines and the future of medicine,13,0.846154,0.354839
mRNA vaccines and the future of medicine,14,0.857143,0.387097
mRNA vaccines and the future of medicine,15,0.866667,0.419355
mRNA vaccines and the future of medicine,16,0.8125,0.419355
mRNA vaccines and the future of medicine,17,0.764706,0.419355
mRNA vaccines and the future of medicine,18,0.777778,0.451613
mRNA vaccines and the future of medicine,19,0.789474,0.483871
mRNA vaccines and the future of medicine,20,0.8,0.516129
mRNA vaccines and the future of medicine,21,0.761905,0.516129
mRNA vaccines and the future of medicine,22,0.772727,0.548387
mRNA vaccines and the future of medicine,23,0.782609,0.580645
mRNA vaccines and the future of medicine,24,0.791667,0.612903
mRNA vaccines and the future of medicine,25,0.76,0.612903
mRNA vaccines and the future of medicine,26,0.769231,0.645161
mRNA vaccines and the future of medicine,27,0.740741,0.645161
mRNA vaccines and the future of medicine,28,0.714286,0.645161
mRNA vaccines and the future of medicine,29,0.689655,0.645161
mRNA vaccines and the future of medicine,30,0.7,0.677419
mRNA vaccines and the future of medicine,31,0.677419,0.677419
mRNA vaccines and the future of medicine,32,0.6875,0.709677
mRNA vaccines and the future of medicine,33,0.69697,0.741935
mRNA vaccines and the future of medicine,34,0.705882,0.774194
mRNA vaccines and the future of medicine,35,0.685714,0.774194
mRNA vaccines and the future of medicine,36,0.666667,0.774194
mRNA vaccines and the future of medicine,37,0.675676,0.806452
mRNA vaccines and the future of medicine,38,0.657895,0.806452
mRNA vaccines and the future of medicine,39,0.666667,0.83871
mRNA vaccines and the future of medicine,40,0.675,0.870968
mRNA vaccines and the future of medicine,41,0.682927,0.903226
mRNA vaccines and the future of medicine,42,0.666667,0.903226
mRNA vaccines and the future of medicine,43,0.651163,0.903226
mRNA vaccines and the future of medicine,44,0.636364,0.903226
mRNA vaccines and the future of medicine,45,0.644444,0.935484
mRNA vaccines and the future of medicine,46,0.652174,0.967742
mRNA vaccines and the future of medicine,47,0.638298,0.967742
mRNA vaccines and the future of medicine,48,0.645833,1.0
mRNA vaccines and the future of medicine,49,0.632653,1.0
mRNA vaccines and the future of medicine,50,0.62,1.0
climate change policy and the Paris Agreement,1,1.0,0.021277
climate change policy and the Paris Agreement,2,1.0,0.042553
climate change policy and the Paris Agreement,3,1.0,0.06383
climate change policy and the Paris Agreement,4,1.0,0.085106
climate change policy and the Paris Agreement,5,1.0,0.106383
climate change policy and the Paris Agreement,6,1.0,0.12766
climate change policy and the Paris Agreement,7,1.0,0.148936
climate change policy and the Paris Agreement,8,1.0,0.170213
climate change policy and the Paris Agreement,9,1.0,0.191489
climate change policy and the Paris Agreement,10,1.0,0.212766
climate change policy and the Paris Agreement,11,1.0,0.234043
climate change policy and the Paris Agreement,12,1.0,0.255319
climate change policy and the Paris Agreement,13,1.0,0.276596
climate change policy and the Paris Agreement,14,1.0,0.297872
climate change policy and the Paris Agreement,15,1.0,0.319149
climate change policy and the Paris Agreement,16,1.0,0.340426
climate change policy and the Paris Agreement,17,1.0,0.361702
climate change policy and the Paris Agreement,18,1.0,0.382979
climate change policy and the Paris Agreement,19,1.0,0.404255
climate change policy and the Paris Agreement,20,1.0,0.425532
climate change policy and the Paris Agreement,21,1.0,0.446809
climate change policy and the Paris Agreement,22,1.0,0.468085
climate change policy and the Paris Agreement,23,1.0,0.489362
climate change policy and the Paris Agreement,24,1.0,0.510638
climate change policy and the Paris Agreement,25,1.0,0.531915
climate change policy and the Paris Agreement,26,1.0,0.553191
climate change policy and the Paris Agreement,27,1.0,0.574468
climate change policy and the Paris Agreement,28,1.0,0.595745
climate change policy and the Paris Agreement,29,1.0,0.617021
climate change policy and the Paris Agreement,30,0.966667,0.617021
climate change policy and the Paris Agreement,31,0.967742,0.638298
climate change policy and the Paris Agreement,32,0.96875,0.659574
climate change policy and the Paris Agreement,33,0.969697,0.680851
climate change policy and the Paris Agreement,34,0.970588,0.702128
climate change policy and the Paris Agreement,35,0.971429,0.723404
climate change policy and the Paris Agreement,36,0.972222,0.744681
climate change policy and the Paris Agreement,37,0.972973,0.765957
climate change policy and the Paris Agreement,38,0.947368,0.765957
climate change policy and the Paris Agreement,39,0.948718,0.787234
climate change policy and the Paris Agreement,40,0.95,0.808511
climate change policy and the Paris Agreement,41,0.95122,0.829787
climate change policy and the Paris Agreement,42,0.952381,0.851064
climate change policy and the Paris Agreement,43,0.953488,0.87234
climate change policy and the Paris Agreement,44,0.954545,0.893617
climate change policy and the Paris Agreement,45,0.955556,0.914894
climate change policy and the Paris Agreement,46,0.956522,0.93617
climate change policy and the Paris Agreement,47,0.93617,0.93617
climate change policy and the Paris Agreement,48,0.9375,0.957447
climate change policy and the Paris Agreement,49,0.938776,0.978723
climate change policy and the Paris Agreement,50,0.94,1.0
SpaceX Falcon 9 and commercial space travel,1,1.0,0.023256
SpaceX Falcon 9 and commercial space travel,2,1.0,0.046512
SpaceX Falcon 9 and commercial space travel,3,1.0,0.069767
SpaceX Falcon 9 and commercial space travel,4,1.0,0.093023
SpaceX Falcon 9 and commercial space travel,5,1.0,0.116279
SpaceX Falcon 9 and commercial space travel,6,1.0,0.139535
SpaceX Falcon 9 and commercial space travel,7,1.0,0.162791
SpaceX Falcon 9 and commercial space travel,8,1.0,0.186047
SpaceX Falcon 9 and commercial space travel,9,1.0,0.209302
SpaceX Falcon 9 and commercial space travel,10,1.0,0.232558
SpaceX Falcon 9 and commercial space travel,11,1.0,0.255814
SpaceX Falcon 9 and commercial space travel,12,1.0,0.27907
SpaceX Falcon 9 and commercial space travel,13,1.0,0.302326
SpaceX Falcon 9 and commercial space travel,14,1.0,0.325581
SpaceX Falcon 9 and commercial space travel,15,1.0,0.348837
SpaceX Falcon 9 and commercial space travel,16,0.9375,0.348837
SpaceX Falcon 9 and commercial space travel,17,0.941176,0.372093
SpaceX Falcon 9 and commercial space travel,18,0.944444,0.395349
SpaceX Falcon 9 and commercial space travel,19,0.947368,0.418605
SpaceX Falcon 9 and commercial space travel,20,0.95,0.44186
SpaceX Falcon 9 and commercial space travel,21,0.952381,0.465116
SpaceX Falcon 9 and commercial space travel,22,0.954545,0.488372
SpaceX Falcon 9 and commercial space travel,23,0.956522,0.511628
SpaceX Falcon 9 and commercial space travel,24,0.958333,0.534884
SpaceX Falcon 9 and commercial space travel,25,0.96,0.55814
